Model ID,Model Name,Provider,Family/Gen,Version,Status,Archetype,Routing Surface,Surface Type,Auth on Dell,Billing Class,Runs Local on Dell,Reasoning,Math,Research/Synthesis,Knowledge/Recency,Research & Reasoning ★,Code Gen,Agentic SWE,Polyglot/Refactor,Debug/Comprehension,Coding & Engineering ★,Tool Calling,Autonomy/Long-horizon,Computer/Browser Use,Instruction Adherence,Agentic & Tool Calling ★,Creative Writing,Prose/Editing,Summarization,Multilingual,Creative & Language ★,Data Analysis,Forecasting,Structured Extraction,Quant Reasoning,Predictive & Analytical ★,Vision,Doc/Chart/OCR,Audio,Multimodal ★,Speed (tok/s),Latency,Context Capacity,Cost-Efficiency,Performance & Economy ★,Factuality,Consistency,Safety/Refusal,Robustness,Reliability & Safety ★,POWER LEVEL,Context Window,Max Output,$/MTok In,$/MTok Out,consequence_max,rating_instruction,rating_quality,Recommended Roles,Avoid For,Confidence,Sources,Last Verified
phi-4-mini,Phi-4 Mini,Microsoft,Phi-4,4-mini,Current,Small / Edge,GitHub Models (AI Toolkit),Aggregator,Configured,subscription_included,No,6.6,6.4,5.6,6.2,6.2,6.2,5.4,5.6,6.0,5.8,6.0,5.6,5.0,6.2,5.7,6.2,6.2,6.2,6.6,6.3,6.0,5.4,6.4,6.4,6.1,,,,,8.8,8.4,5,9.4,7.9,6.6,6.8,6.8,6.6,6.7,6.3,128K,,,,medium,3,3,Efficient multilingual SLM,Depth,M,Phi mini; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
phi-4-mini,Phi-4 Mini,Microsoft,Phi-4,4-mini,Current,Small / Edge,Azure AI Foundry,Aggregator,Not credentialed,metered (not configured),No,6.6,6.4,5.6,6.2,6.2,6.2,5.4,5.6,6.0,5.8,6.0,5.6,5.0,6.2,5.7,6.2,6.2,6.2,6.6,6.3,6.0,5.4,6.4,6.4,6.1,,,,,8.8,8.4,5,9.4,7.9,6.6,6.8,6.8,6.6,6.7,6.3,128K,,,,medium,3,3,Efficient multilingual SLM,Depth,M,Phi mini; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
command-a-plus-05-2026,Command A+,Cohere,Command A,a-plus,Current,Enterprise/RAG,Cohere API,HTTP API,Not-keyed,metered (not configured),No,8.0,7.4,7.8,7.8,7.8,7.6,7.0,7.2,7.6,7.3,8.2,7.8,7.2,8.2,7.8,8.0,8.0,8.0,8.4,8.1,7.6,7.0,8.0,7.6,7.5,,,,,7.8,7.8,7,7.0,7.4,8.0,8.0,8.2,7.8,8.0,7.7,256K,,,,high,4,4,"Enterprise RAG, tool use, multilingual, citations",Frontier reasoning,M,Cohere flagship (BFCL-strong line); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
command-a-plus-05-2026,Command A+,Cohere,Command A,a-plus,Current,Enterprise/RAG,Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,8.0,7.4,7.8,7.8,7.8,7.6,7.0,7.2,7.6,7.3,8.2,7.8,7.2,8.2,7.8,8.0,8.0,8.0,8.4,8.1,7.6,7.0,8.0,7.6,7.5,,,,,7.8,7.8,7,7.0,7.4,8.0,8.0,8.2,7.8,8.0,7.7,256K,,,,high,4,4,"Enterprise RAG, tool use, multilingual, citations",Frontier reasoning,M,Cohere flagship (BFCL-strong line); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
command-a,Command A,Cohere,Command A,a,Current,Enterprise/RAG,Cohere API,HTTP API,Not-keyed,metered (not configured),No,7.6,7.0,7.4,7.6,7.4,7.2,6.6,6.8,7.2,7.0,8.0,7.6,7.0,8.0,7.7,7.8,7.8,7.8,8.2,7.9,7.4,6.8,7.8,7.4,7.3,,,,,8.0,8.0,7,7.5,7.6,7.8,7.8,8.0,7.6,7.8,7.5,256K,,,,high,4,4,Enterprise RAG/tool use,,M,Cohere current; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
command-a,Command A,Cohere,Command A,a,Current,Enterprise/RAG,Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,7.6,7.0,7.4,7.6,7.4,7.2,6.6,6.8,7.2,7.0,8.0,7.6,7.0,8.0,7.7,7.8,7.8,7.8,8.2,7.9,7.4,6.8,7.8,7.4,7.3,,,,,8.0,8.0,7,7.5,7.6,7.8,7.8,8.0,7.6,7.8,7.5,256K,,,,high,4,4,Enterprise RAG/tool use,,M,Cohere current; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
command-r-plus,Command R+,Cohere,Command R,r-plus,Legacy,Enterprise/RAG,Cohere API,HTTP API,Not-keyed,metered (not configured),No,7.2,6.6,7.2,7.2,7.0,6.8,6.2,6.4,6.8,6.5,7.6,7.2,6.6,7.6,7.2,7.4,7.4,7.4,7.8,7.5,7.0,6.4,7.4,7.0,7.0,,,,,8.0,8.0,6,7.5,7.4,7.6,7.6,7.8,7.4,7.6,7.1,128K,,2.5,10.0,high,4,4,"RAG with citations, tool use",,M,R+ ($2.50/$10); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
command-r-plus,Command R+,Cohere,Command R,r-plus,Legacy,Enterprise/RAG,Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,7.2,6.6,7.2,7.2,7.0,6.8,6.2,6.4,6.8,6.5,7.6,7.2,6.6,7.6,7.2,7.4,7.4,7.4,7.8,7.5,7.0,6.4,7.4,7.0,7.0,,,,,8.0,8.0,6,7.5,7.4,7.6,7.6,7.8,7.4,7.6,7.1,128K,,2.5,10.0,high,4,4,"RAG with citations, tool use",,M,R+ ($2.50/$10); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
command-r,Command R,Cohere,Command R,r,Legacy,Enterprise (cheap),Cohere API,HTTP API,Not-keyed,metered (not configured),No,6.6,6.0,6.6,6.6,6.4,6.2,5.6,5.8,6.2,6.0,7.0,6.6,6.0,7.0,6.7,6.8,6.8,6.8,7.2,6.9,6.4,5.8,6.8,6.4,6.3,,,,,8.6,8.6,6,9.0,8.1,7.2,7.2,7.4,7.0,7.2,6.8,128K,,0.15,0.6,medium,3,3,Cheap RAG/chat,,M,R ($0.15/$0.60); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
command-r,Command R,Cohere,Command R,r,Legacy,Enterprise (cheap),Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,6.6,6.0,6.6,6.6,6.4,6.2,5.6,5.8,6.2,6.0,7.0,6.6,6.0,7.0,6.7,6.8,6.8,6.8,7.2,6.9,6.4,5.8,6.8,6.4,6.3,,,,,8.6,8.6,6,9.0,8.1,7.2,7.2,7.4,7.0,7.2,6.8,128K,,0.15,0.6,medium,3,3,Cheap RAG/chat,,M,R ($0.15/$0.60); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.7-max,Qwen3.7 Max,Alibaba,Qwen3.7,3.7-max,Current,Open Flagship,Alibaba DashScope,HTTP API,Not-keyed,metered (not configured),No,8.8,8.6,8.4,8.2,8.5,8.4,8.0,8.2,8.4,8.2,8.2,8.2,7.8,8.2,8.1,8.2,8.2,8.0,8.6,8.2,8.0,7.2,8.2,8.4,8.0,,,,,7.5,7.5,8,8.5,7.9,7.8,7.8,7.6,7.8,7.8,8.1,256K,,,,high,4,4,"Text-only flagship, strong multilingual/coding",,M,Qwen3.7 May 2026; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.7-max,Qwen3.7 Max,Alibaba,Qwen3.7,3.7-max,Current,Open Flagship,Ollama Cloud,Aggregator,Keyed + usage-tracked,metered (tracked),No,8.8,8.6,8.4,8.2,8.5,8.4,8.0,8.2,8.4,8.2,8.2,8.2,7.8,8.2,8.1,8.2,8.2,8.0,8.6,8.2,8.0,7.2,8.2,8.4,8.0,,,,,7.5,7.5,8,8.5,7.9,7.8,7.8,7.6,7.8,7.8,8.1,256K,,,,high,4,4,"Text-only flagship, strong multilingual/coding",,M,Qwen3.7 May 2026; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.7-max,Qwen3.7 Max,Alibaba,Qwen3.7,3.7-max,Current,Open Flagship,Together AI,Aggregator,Not-keyed,metered (not configured),No,8.8,8.6,8.4,8.2,8.5,8.4,8.0,8.2,8.4,8.2,8.2,8.2,7.8,8.2,8.1,8.2,8.2,8.0,8.6,8.2,8.0,7.2,8.2,8.4,8.0,,,,,7.5,7.5,8,8.5,7.9,7.8,7.8,7.6,7.8,7.8,8.1,256K,,,,high,4,4,"Text-only flagship, strong multilingual/coding",,M,Qwen3.7 May 2026; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.7-max,Qwen3.7 Max,Alibaba,Qwen3.7,3.7-max,Current,Open Flagship,Fireworks AI,Aggregator,Not-keyed,metered (not configured),No,8.8,8.6,8.4,8.2,8.5,8.4,8.0,8.2,8.4,8.2,8.2,8.2,7.8,8.2,8.1,8.2,8.2,8.0,8.6,8.2,8.0,7.2,8.2,8.4,8.0,,,,,7.5,7.5,8,8.5,7.9,7.8,7.8,7.6,7.8,7.8,8.1,256K,,,,high,4,4,"Text-only flagship, strong multilingual/coding",,M,Qwen3.7 May 2026; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.7-max,Qwen3.7 Max,Alibaba,Qwen3.7,3.7-max,Current,Open Flagship,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.8,8.6,8.4,8.2,8.5,8.4,8.0,8.2,8.4,8.2,8.2,8.2,7.8,8.2,8.1,8.2,8.2,8.0,8.6,8.2,8.0,7.2,8.2,8.4,8.0,,,,,7.5,7.5,8,8.5,7.9,7.8,7.8,7.6,7.8,7.8,8.1,256K,,,,high,4,4,"Text-only flagship, strong multilingual/coding",,M,Qwen3.7 May 2026; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.7-plus,Qwen3.7 Plus,Alibaba,Qwen3.7,3.7-plus,Current,Open Multimodal Flagship,Alibaba DashScope,HTTP API,Not-keyed,metered (not configured),No,8.6,8.4,8.2,8.0,8.3,8.2,7.8,8.0,8.2,8.0,8.2,8.0,7.8,8.2,8.0,8.2,8.2,8.0,8.6,8.2,7.8,7.0,8.0,8.2,7.8,8.4,8.4,7.6,8.1,7.5,7.5,8,8.5,7.9,7.8,7.8,7.6,7.8,7.8,8.0,256K,,,,high,4,4,"Multimodal flagship, multilingual",,M,Qwen3.7 multimodal; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.7-plus,Qwen3.7 Plus,Alibaba,Qwen3.7,3.7-plus,Current,Open Multimodal Flagship,Together AI,Aggregator,Not-keyed,metered (not configured),No,8.6,8.4,8.2,8.0,8.3,8.2,7.8,8.0,8.2,8.0,8.2,8.0,7.8,8.2,8.0,8.2,8.2,8.0,8.6,8.2,7.8,7.0,8.0,8.2,7.8,8.4,8.4,7.6,8.1,7.5,7.5,8,8.5,7.9,7.8,7.8,7.6,7.8,7.8,8.0,256K,,,,high,4,4,"Multimodal flagship, multilingual",,M,Qwen3.7 multimodal; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.7-plus,Qwen3.7 Plus,Alibaba,Qwen3.7,3.7-plus,Current,Open Multimodal Flagship,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.6,8.4,8.2,8.0,8.3,8.2,7.8,8.0,8.2,8.0,8.2,8.0,7.8,8.2,8.0,8.2,8.2,8.0,8.6,8.2,7.8,7.0,8.0,8.2,7.8,8.4,8.4,7.6,8.1,7.5,7.5,8,8.5,7.9,7.8,7.8,7.6,7.8,7.8,8.0,256K,,,,high,4,4,"Multimodal flagship, multilingual",,M,Qwen3.7 multimodal; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.5-122b-a10b,Qwen3.5 122B-A10B,Alibaba,Qwen3.5,3.5-122b,Current,Open MoE,Alibaba DashScope,HTTP API,Not-keyed,metered (not configured),No,8.2,8.0,7.8,7.8,7.9,8.0,7.6,7.8,8.0,7.8,8.0,7.8,7.4,8.0,7.8,7.8,7.8,7.6,8.2,7.8,7.6,6.8,7.8,8.0,7.5,,,,,7.8,7.8,8,8.6,8.1,7.4,7.6,7.4,7.4,7.5,7.8,256K,,,,high,4,4,Large open MoE,,M,Qwen3.5 MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.5-122b-a10b,Qwen3.5 122B-A10B,Alibaba,Qwen3.5,3.5-122b,Current,Open MoE,Together AI,Aggregator,Not-keyed,metered (not configured),No,8.2,8.0,7.8,7.8,7.9,8.0,7.6,7.8,8.0,7.8,8.0,7.8,7.4,8.0,7.8,7.8,7.8,7.6,8.2,7.8,7.6,6.8,7.8,8.0,7.5,,,,,7.8,7.8,8,8.6,8.1,7.4,7.6,7.4,7.4,7.5,7.8,256K,,,,high,4,4,Large open MoE,,M,Qwen3.5 MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.5-122b-a10b,Qwen3.5 122B-A10B,Alibaba,Qwen3.5,3.5-122b,Current,Open MoE,Fireworks AI,Aggregator,Not-keyed,metered (not configured),No,8.2,8.0,7.8,7.8,7.9,8.0,7.6,7.8,8.0,7.8,8.0,7.8,7.4,8.0,7.8,7.8,7.8,7.6,8.2,7.8,7.6,6.8,7.8,8.0,7.5,,,,,7.8,7.8,8,8.6,8.1,7.4,7.6,7.4,7.4,7.5,7.8,256K,,,,high,4,4,Large open MoE,,M,Qwen3.5 MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3.5-122b-a10b,Qwen3.5 122B-A10B,Alibaba,Qwen3.5,3.5-122b,Current,Open MoE,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.2,8.0,7.8,7.8,7.9,8.0,7.6,7.8,8.0,7.8,8.0,7.8,7.4,8.0,7.8,7.8,7.8,7.6,8.2,7.8,7.6,6.8,7.8,8.0,7.5,,,,,7.8,7.8,8,8.6,8.1,7.4,7.6,7.4,7.4,7.5,7.8,256K,,,,high,4,4,Large open MoE,,M,Qwen3.5 MoE; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3-235b-a22b,Qwen3 235B-A22B,Alibaba,Qwen3,235b-a22b,Current,Open MoE Flagship,Alibaba DashScope,HTTP API,Not-keyed,metered (not configured),No,8.4,8.2,8.0,7.8,8.1,8.2,7.8,8.0,8.2,8.0,8.4,8.0,7.6,8.4,8.1,8.0,8.0,7.8,8.2,8.0,7.8,7.0,8.0,8.2,7.8,,,,,7.5,7.5,8,8.5,7.9,7.6,7.6,7.4,7.6,7.5,7.9,256K,,,,high,4,4,Strong open MoE; BFCL-leading tool calling,,M,BFCL/agentic-strong open model; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3-235b-a22b,Qwen3 235B-A22B,Alibaba,Qwen3,235b-a22b,Current,Open MoE Flagship,Together AI,Aggregator,Not-keyed,metered (not configured),No,8.4,8.2,8.0,7.8,8.1,8.2,7.8,8.0,8.2,8.0,8.4,8.0,7.6,8.4,8.1,8.0,8.0,7.8,8.2,8.0,7.8,7.0,8.0,8.2,7.8,,,,,7.5,7.5,8,8.5,7.9,7.6,7.6,7.4,7.6,7.5,7.9,256K,,,,high,4,4,Strong open MoE; BFCL-leading tool calling,,M,BFCL/agentic-strong open model; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3-235b-a22b,Qwen3 235B-A22B,Alibaba,Qwen3,235b-a22b,Current,Open MoE Flagship,Fireworks AI,Aggregator,Not-keyed,metered (not configured),No,8.4,8.2,8.0,7.8,8.1,8.2,7.8,8.0,8.2,8.0,8.4,8.0,7.6,8.4,8.1,8.0,8.0,7.8,8.2,8.0,7.8,7.0,8.0,8.2,7.8,,,,,7.5,7.5,8,8.5,7.9,7.6,7.6,7.4,7.6,7.5,7.9,256K,,,,high,4,4,Strong open MoE; BFCL-leading tool calling,,M,BFCL/agentic-strong open model; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3-235b-a22b,Qwen3 235B-A22B,Alibaba,Qwen3,235b-a22b,Current,Open MoE Flagship,Amazon Bedrock (Kiro),Aggregator,Installed; login unverified,metered (not configured),No,8.4,8.2,8.0,7.8,8.1,8.2,7.8,8.0,8.2,8.0,8.4,8.0,7.6,8.4,8.1,8.0,8.0,7.8,8.2,8.0,7.8,7.0,8.0,8.2,7.8,,,,,7.5,7.5,8,8.5,7.9,7.6,7.6,7.4,7.6,7.5,7.9,256K,,,,high,4,4,Strong open MoE; BFCL-leading tool calling,,M,BFCL/agentic-strong open model; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3-235b-a22b,Qwen3 235B-A22B,Alibaba,Qwen3,235b-a22b,Current,Open MoE Flagship,OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.4,8.2,8.0,7.8,8.1,8.2,7.8,8.0,8.2,8.0,8.4,8.0,7.6,8.4,8.1,8.0,8.0,7.8,8.2,8.0,7.8,7.0,8.0,8.2,7.8,,,,,7.5,7.5,8,8.5,7.9,7.6,7.6,7.4,7.6,7.5,7.9,256K,,,,high,4,4,Strong open MoE; BFCL-leading tool calling,,M,BFCL/agentic-strong open model; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3-32b,Qwen3 32B,Alibaba,Qwen3,32b,Current,Open Dense (tool-strong),Alibaba DashScope,HTTP API,Not-keyed,metered (not configured),No,7.6,7.2,7.0,7.2,7.2,7.4,6.8,7.0,7.4,7.2,8.0,7.6,6.8,7.8,7.5,7.4,7.4,7.2,7.8,7.5,7.2,6.6,7.4,7.4,7.2,,,,,8.0,8.0,7,9.0,8.0,7.2,7.4,7.2,7.2,7.2,7.4,128K,,,,high,4,4,Strong tool-calling for size (BFCL 75.7%),,M,BFCL-strong dense; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3-32b,Qwen3 32B,Alibaba,Qwen3,32b,Current,Open Dense (tool-strong),Together AI,Aggregator,Not-keyed,metered (not configured),No,7.6,7.2,7.0,7.2,7.2,7.4,6.8,7.0,7.4,7.2,8.0,7.6,6.8,7.8,7.5,7.4,7.4,7.2,7.8,7.5,7.2,6.6,7.4,7.4,7.2,,,,,8.0,8.0,7,9.0,8.0,7.2,7.4,7.2,7.2,7.2,7.4,128K,,,,high,4,4,Strong tool-calling for size (BFCL 75.7%),,M,BFCL-strong dense; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen3-32b,Qwen3 32B,Alibaba,Qwen3,32b,Current,Open Dense (tool-strong),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,7.6,7.2,7.0,7.2,7.2,7.4,6.8,7.0,7.4,7.2,8.0,7.6,6.8,7.8,7.5,7.4,7.4,7.2,7.8,7.5,7.2,6.6,7.4,7.4,7.2,,,,,8.0,8.0,7,9.0,8.0,7.2,7.4,7.2,7.2,7.2,7.4,128K,,,,high,4,4,Strong tool-calling for size (BFCL 75.7%),,M,BFCL-strong dense; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
qwen2.5-coder:7b,Qwen2.5 Coder 7B (local),Alibaba,Qwen2.5 Coder,7b,Current,Coder / Local,Ollama (local),Local,Running (free),local_free,Yes,6.2,5.6,5.4,6.0,5.8,7.2,6.2,6.6,7.0,6.8,6.4,6.0,5.0,6.4,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.4,6.6,6.2,6.0,,,,,8.0,7.5,5,9.6,7.5,6.4,6.6,6.4,6.4,6.5,6.4,128K,,,,medium,3,3,Local code completion/generation on Dell,Large-repo agentic SWE,L,Local Ollama qwen2.5-coder:7b; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
glm-5.1,GLM-5.1,Zhipu AI,GLM-5,5.1,Current,Open Flagship (agentic),Ollama Cloud,Aggregator,Keyed + usage-tracked,metered (tracked),No,8.4,8.0,8.0,7.8,8.1,8.4,8.0,8.0,8.4,8.2,8.6,8.2,8.0,8.4,8.3,8.0,8.0,7.8,8.0,8.0,7.8,7.0,8.0,8.2,7.8,,,,,7.5,7.5,7,8.5,7.6,7.6,7.6,7.4,7.6,7.5,8.0,200K,,,,high,4,4,Open agentic/coding leader; tool calling (BFCL-strong),,M,"GLM-5 SWE-bench 77.8% (open lead); BFCL-strong; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
glm-5.1,GLM-5.1,Zhipu AI,GLM-5,5.1,Current,Open Flagship (agentic),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.4,8.0,8.0,7.8,8.1,8.4,8.0,8.0,8.4,8.2,8.6,8.2,8.0,8.4,8.3,8.0,8.0,7.8,8.0,8.0,7.8,7.0,8.0,8.2,7.8,,,,,7.5,7.5,7,8.5,7.6,7.6,7.6,7.4,7.6,7.5,8.0,200K,,,,high,4,4,Open agentic/coding leader; tool calling (BFCL-strong),,M,"GLM-5 SWE-bench 77.8% (open lead); BFCL-strong; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
glm-5,GLM-5,Zhipu AI,GLM-5,5,Current,Open (general),Ollama Cloud,Aggregator,Keyed + usage-tracked,metered (tracked),No,8.0,7.6,7.6,7.6,7.7,8.0,7.6,7.6,8.0,7.8,8.2,7.8,7.6,8.0,7.9,7.8,7.8,7.6,7.8,7.8,7.6,6.8,7.8,8.0,7.5,,,,,7.5,7.5,7,8.6,7.7,7.4,7.4,7.2,7.4,7.4,7.7,200K,,,,high,4,4,Open general/agentic (SWE 77.8%),,M,"GLM-5 open; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
glm-5,GLM-5,Zhipu AI,GLM-5,5,Current,Open (general),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.0,7.6,7.6,7.6,7.7,8.0,7.6,7.6,8.0,7.8,8.2,7.8,7.6,8.0,7.9,7.8,7.8,7.6,7.8,7.8,7.6,6.8,7.8,8.0,7.5,,,,,7.5,7.5,7,8.6,7.7,7.4,7.4,7.2,7.4,7.4,7.7,200K,,,,high,4,4,Open general/agentic (SWE 77.8%),,M,"GLM-5 open; benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
minimax-m2.7,MiniMax M2.7,MiniMax,MiniMax M2,2.7,Legacy (prior),Open (agentic/coding),Ollama Cloud,Aggregator,Keyed + usage-tracked,metered (tracked),No,8.2,7.8,7.8,7.6,7.8,8.2,7.8,7.8,8.2,8.0,8.4,8.0,7.8,8.2,8.1,7.8,7.8,7.6,7.8,7.8,7.6,7.0,7.8,8.0,7.6,,,,,7.5,7.5,8,8.6,7.9,7.4,7.4,7.2,7.4,7.4,7.8,1M,,,,high,4,4,"Agentic/coding open MoE, long context",,M,Large MoE; via Ollama Cloud (tracked); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
minimax-m2.7,MiniMax M2.7,MiniMax,MiniMax M2,2.7,Legacy (prior),Open (agentic/coding),Together AI,Aggregator,Not-keyed,metered (not configured),No,8.2,7.8,7.8,7.6,7.8,8.2,7.8,7.8,8.2,8.0,8.4,8.0,7.8,8.2,8.1,7.8,7.8,7.6,7.8,7.8,7.6,7.0,7.8,8.0,7.6,,,,,7.5,7.5,8,8.6,7.9,7.4,7.4,7.2,7.4,7.4,7.8,1M,,,,high,4,4,"Agentic/coding open MoE, long context",,M,Large MoE; via Ollama Cloud (tracked); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
minimax-m2.7,MiniMax M2.7,MiniMax,MiniMax M2,2.7,Legacy (prior),Open (agentic/coding),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.2,7.8,7.8,7.6,7.8,8.2,7.8,7.8,8.2,8.0,8.4,8.0,7.8,8.2,8.1,7.8,7.8,7.6,7.8,7.8,7.6,7.0,7.8,8.0,7.6,,,,,7.5,7.5,8,8.6,7.9,7.4,7.4,7.2,7.4,7.4,7.8,1M,,,,high,4,4,"Agentic/coding open MoE, long context",,M,Large MoE; via Ollama Cloud (tracked); family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
minimax-m2.5,MiniMax M2.5,MiniMax,MiniMax M2,2.5,Legacy,Open (agentic),Together AI,Aggregator,Not-keyed,metered (not configured),No,8.0,7.6,7.6,7.4,7.7,8.0,7.6,7.6,8.0,7.8,8.2,7.8,7.6,8.0,7.9,7.6,7.6,7.4,7.6,7.5,7.4,6.8,7.6,7.8,7.4,,,,,7.5,7.5,8,8.6,7.9,7.2,7.2,7.0,7.2,7.2,7.6,1M,,,,high,4,3,Prior MiniMax MoE,,M,M2.5; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
minimax-m2.5,MiniMax M2.5,MiniMax,MiniMax M2,2.5,Legacy,Open (agentic),OpenRouter,Aggregator,Not-keyed,metered (not configured),No,8.0,7.6,7.6,7.4,7.7,8.0,7.6,7.6,8.0,7.8,8.2,7.8,7.6,8.0,7.9,7.6,7.6,7.4,7.6,7.5,7.4,6.8,7.6,7.8,7.4,,,,,7.5,7.5,8,8.6,7.9,7.2,7.2,7.0,7.2,7.2,7.6,1M,,,,high,4,3,Prior MiniMax MoE,,M,M2.5; family-inherited estimate (scaled from flagship); verify before HIGH-stakes routing,2026-06-07
kimi-k2.6,Kimi K2.6,Moonshot,Kimi K2,2.6,Current,Open Flagship (cheap),Together AI,Aggregator,Not-keyed,metered (not configured),No,8.6,8.4,8.2,8.2,8.3,8.8,8.6,8.4,8.6,8.6,8.6,8.6,8.2,8.4,8.4,8.2,8.2,8.0,8.2,8.1,8.0,7.2,8.2,8.4,8.0,8.0,8.0,,8.0,7.5,7.5,8,9.0,8.0,7.8,7.8,7.6,7.8,7.8,8.2,256K,,0.6,,high,5,4,Beat GPT-5.4 on SWE-bench Pro at $0.60/M; top open MMMU-Pro,,H,"SWE-bench Pro leader vs V4; MMMU-Pro 0.801 (open #1); benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
kimi-k2.6,Kimi K2.6,Moonshot,Kimi K2,2.6,Current,Open Flagship (cheap),Fireworks AI,Aggregator,Not-keyed,metered (not configured),No,8.6,8.4,8.2,8.2,8.3,8.8,8.6,8.4,8.6,8.6,8.6,8.6,8.2,8.4,8.4,8.2,8.2,8.0,8.2,8.1,8.0,7.2,8.2,8.4,8.0,8.0,8.0,,8.0,7.5,7.5,8,9.0,8.0,7.8,7.8,7.6,7.8,7.8,8.2,256K,,0.6,,high,5,4,Beat GPT-5.4 on SWE-bench Pro at $0.60/M; top open MMMU-Pro,,H,"SWE-bench Pro leader vs V4; MMMU-Pro 0.801 (open #1); benchmark-anchored (AA Index, SWE-bench, GPQA, ARC-AGI-2, Aider, MMMU 2026-06)",2026-06-07
